Player,Picture,Squad,Squad_picture,Pos,DPos,contribution,Annual Wages,Squad Annual Wages,Con_color,Con_longitude,Pos_Order,DPos_Order,90s,Aerials Won %,Blocks Contribution,Clearance Contribution,Interception Contribution,Pass Completion %,Crosses Completed,Progressive Carries,Tackles Contribution,Touches in Attacking Third,Carries into Final Third,Ball Recoveries,Progressive Passes,Key Passes,Tackles Won,Shot-Creating Actions,xA,Assists,Goals,Progressive Passes Received,xG,xG-G,all_con%,all_latitude,all_longitude,Clean Sheets Contribution,Launch %,PSxG-GA,Pass Completion Contribution,Save%,posrank,dposrank,allposrank,alldposrank
Gabriel Jesus,https://fbref.com/req/202302030/images/headshots/b66315ae_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c10.png,FW,ST,0.466,16828855,223846398,9.67532242060319,40.1563721657545,1,1,6.8,,,,,,,,,,6,,,,,,,0,3,57,3,0,,60°N-70°N,9.777270131,,,,,,7,2,110,42
Kai Havertz,https://fbref.com/req/202302030/images/headshots/fed7cb61_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c11.png,FW,ST,0.889,17781432,223846398,19.237615373676,79.8436278342455,1,1,20.4,,,,,,,,,,23,,,,,,,3,9,110,9.4,-0.4,,40°N-60°N,6.377318429,,,,,,3,1,56,19
Gabriel Martinelli,https://fbref.com/req/202302030/images/headshots/48a5a5d6_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c12.png,FW,LW,0.856,11430921,223846398,18.4916208879753,57.0034843205575,1,2,19.9,,,,,,,,,,27,,,,,,,4,6,235,5.1,0.9,,40°N-60°N,7.34895560380326,,,,,,4,2,61,20
Leandro Trossard,https://fbref.com/req/202302030/images/headshots/38ceb24a_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c13.png,FW,LW,0.942,5715460,223846398,20.4357277294983,62.9965156794425,1,2,23.2,,,,,,,,,,46,,,,,,,5,5,185,5.6,-0.6,,40°N-60°N,8.12158418806615,,,,,,2,1,49,18
Bukayo Saka,https://fbref.com/req/202302030/images/headshots/bc7dc64d_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c14.png,FW,RW,1.076,12383497,223846398,23.4649174593134,57.0590929912964,1,3,15.2,,,,,,,,,,22,,,,,,,10,6,208,5.2,0.8,,40°N-60°N,12.59581353018506,,,,,,1,1,40,10
Ethan Nwaneri,https://fbref.com/req/202302030/images/headshots/7f94982c_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c15.png,FW,RW,0.583,412240,223846398,12.3202119608148,29.9587723316537,1,3,8.6,,,,,,,,,,21,,,,,,,2,3,93,1,2,,35°N-40°N,16.83831101956747,,,,,,6,3,100,25
Raheem Sterling,https://fbref.com/req/202302030/images/headshots/b400bde0_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c16.png,FW,RW,0.638,7557736,223846398,13.5635361036493,32.9821346770499,1,3,3.9,,,,,,,,,,9,,,,,,,2,0,63,1.3,-1.3,,35°N-40°N,18.53759011328526,,,,,,5,2,88,19
Declan Rice,https://fbref.com/req/202302030/images/headshots/1c7012b8_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c17.png,MF,CM,1.841,15241227,223846398,25.4992757513828,67.3736089190776,2,1,26.8,,,,,,,,,,53,,162,51,,95,5.2,,,,,,,20°S-5°S,7.300769645333897,,,,,,2,1,26,9
Mikel Merino,https://fbref.com/req/202302030/images/headshots/d080ed5e_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c18.png,MF,CM,0.564,8255665,223846398,10.6950591565537,28.2582430970014,2,1,14.9,,,,,,,,,,12,,60,14,,38,1.1,,,,,,,5°S-5°N,4.574760310565705,,,,,,4,2,102,53
Myles Lewis-Skelly,https://fbref.com/req/202302030/images/headshots/5dff6c28_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c19.png,MF,CM,0.437,274827,223846398,9.22275257272966,24.368147983921,2,1,10.7,,,,,,,,,,18,,52,5,,18,0.3,,,,,,,5°S-5°N,3.944988223654345,,,,,,5,3,113,59
Martin Ødegaard,https://fbref.com/req/202302030/images/headshots/79300479_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c20.png,MF,CAM,1.911,15241227,223846398,26.3107833172701,120,2,2,20.7,,,,,,,,,,57,,198,49,,95,5.6,,,,,,,20°S-5°S,12.68321233913358,,,,,,1,1,23,9
Jorginho,https://fbref.com/req/202302030/images/headshots/45db685d_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c21.png,MF,CDM,2.29,6985563,223846398,7.20909242971872,30.0156918051857,2,3,7.8,,3,,7,86.7,,,,,,54,48,3,4,,,,,,,,,5°S-5°N,4.543834345355837,,,,,,6,2,119,34
Thomas Partey,https://fbref.com/req/202302030/images/headshots/529f49ab_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c22.png,MF,CDM,5.044,12701023,223846398,21.6122020179005,89.9843081948143,2,3,26.1,,22,,30,87.4,,,,,,112,156,17,48,,,,,,,,,5°N-20°N,9.72331653664639,,,,,,3,1,42,16
Gabriel Magalhães,https://fbref.com/req/202302030/images/headshots/67ac5bb8_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c23.png,DF,CB,1.991,6350511,223846398,19.6688395037686,42.9573917734525,3,1,26.3,58.9,42,93,16,90.2,,,,,,,,,,,,,,,,,,40°S-60°S,3.216071213668256,,,,,,3,1,53,21
Jakub Kiwior,https://fbref.com/req/202302030/images/headshots/dc3e663e_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c24.png,DF,CB,1.47,3683297,223846398,16.1878309445876,35.3547546979488,3,1,6.5,53.8,6,25,2,88.5,,,,,,,,,,,,,,,,,,25°S-35°S,3.819809687559778,,,,,,6,3,86,45
William Saliba,https://fbref.com/req/202302030/images/headshots/972aeb2a_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c25.png,DF,CB,1.904,12065972,223846398,19.0875578441741,41.6878535285987,3,1,29.3,63.6,21,101,19,93.7,,,,,,,,,,,,,,,,,,25°S-35°S,4.504052372094431,,,,,,4,2,59,25
Kieran Tierney,https://fbref.com/req/202302030/images/headshots/fce2302c_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c26.png,DF,LB,1.395,6985563,223846398,21.3565556707024,49.6518942411092,3,2,1.8,,,,,,7,4,4,3,,,,,,,,,,,,,,40°S-60°S,8.990919705452342,,,,,,2,1,42,12
Oleksandr Zinchenko,https://fbref.com/req/202302030/images/headshots/51cf8561_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c27.png,DF,LB,0.782,9525767,223846398,13.3285225174253,30.9875056928444,3,2,4,,,,,,8,9,2,3,,,,,,,,,,,,,,35°S-40°S,17.09614946413912,,,,,,7,3,119,22
Riccardo Calafiori,https://fbref.com/req/202302030/images/headshots/aded8e6f_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c28.png,DF,LB,1.057,7620614,223846398,16.9300055796622,39.3606000660464,3,2,10.3,,,,,,11,21,26,12,,,,,,,,,,,,,,25°S-35°S,10.49589598975919,,,,,,5,2,72,17
Ben White,https://fbref.com/req/202302030/images/headshots/35e413f1_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c29.png,DF,RB,0.6,9525767,223846398,10.9449955453266,30.7424303473789,3,3,8.5,,,,,,8,5,11,8,,,,,,,,,,,,,,20°S-25°S,9.27001819130432,,,,,,8,2,159,38
Jurriën Timber,https://fbref.com/req/202302030/images/headshots/41034650_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c30.png,DF,RB,1.955,5715460,223846398,28.6904848156213,80.5861662916234,3,3,25.9,,,,,,28,53,57,26,,,,,,,,,,,,,,40°S-60°S,9.019838226210233,,,,,,1,1,16,4
Takehiro Tomiyasu,https://fbref.com/req/202302030/images/headshots/b3af9be1_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c31.png,DF,RB,0,6350511,223846398,3.08721431862791,8.67140336099763,3,3,0.1,,,,,,0,0,0,0,,,,,,,,,,,,,,20°S-25°S,2.614759665786776,,,,,,9,3,178,46
David Raya,https://fbref.com/req/202302030/images/headshots/98ea5115_2022.jpg,Arsenal,https://cdn.ssref.net/req/202505011/tlogo/fb/18bb7c32.png,GK,GK,3.953,6350511,223846398,22.9347324565381,360,4,0,32,,,,,,,,,,,,,,,,,,,,,,,70°S-90°S,23.52722236972084,11,30.1,0.3,128,76.5,1,1,10,10
Donyell Malen,https://fbref.com/req/202302030/images/headshots/116c35df_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602292d.png,FW,ST,0.686,9618937,142085439,14.6486189919413,27.9511143062545,1,1,3,,,,,,,,,,5,,,,,,,0,3,23,1.6,1.4,,60°N-70°N,14.80296973,,,,,,5,3,82,32
Jáder Durán,https://fbref.com/req/202302030/images/headshots/414184f7_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602293d.png,FW,ST,0.71,4762884,142085439,15.1911604360872,28.9863407620417,1,1,7.1,,,,,,,,,,7,,,,,,,0,7,44,4.9,2.1,,35°N-40°N,14.23728814,,,,,,4,2,78,29
Ollie Watkins,https://fbref.com/req/202302030/images/headshots/aed3a70f_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602294d.png,FW,ST,1.5,8255665,142085439,33.0498163058922,63.0625449317038,1,1,25,,,,,,,,,,21,,,,,,,7,15,142,14.5,0.5,,40°N-60°N,10.95609817,,,,,,2,1,14,7
Jaden Philogene Bidace,https://fbref.com/req/202302030/images/headshots/19f4d211_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602295d.png,FW,LW,0.322,2540205,142085439,6.42007375572735,19.2651215375919,1,2,4.5,,,,,,,,,,4,,,,,,,0,1,26.5,1.25,-0.25,,60°N-70°N,8.10656517602283,,,,,,7,2,125,41
Morgan Rogers,https://fbref.com/req/202302030/images/headshots/2e5915f1_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602296d.png,FW,LW,1.523,4762884,142085439,33.5697518565321,100.734878462408,1,2,29.8,,,,,,,,,,61,,,,,,,8,8,166,6.1,1.9,,40°N-60°N,13.3413191584937,,,,,,1,1,13,2
Leon Bailey,https://fbref.com/req/202302030/images/headshots/3a233281_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602297d.png,FW,RW,0.598,7620614,142085439,12.659300363406,48.4848484848485,1,3,12.6,,,,,,,,,,22,,,,,,,2,1,121,1.7,-0.7,,35°N-40°N,17.30175077239951,,,,,,6,2,98,23
Marco Asensio,https://fbref.com/req/202302030/images/headshots/45af8a54_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602298d.png,FW,RW,0.864,8004329,142085439,18.6724680360239,71.5151515151515,1,3,5.2,,,,,,,,,,18,,,,,,,1,3,23,4.2,-1.2,,20°N-35°N,9.302674800563112,,,,,,3,1,57,15
Jacob Ramsey,https://fbref.com/req/202302030/images/headshots/1544f145_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602299d.png,MF,CM,1.057,4445358,142085439,16.4103910134455,26.8681735147458,2,1,15.8,,,,,,,,,,30,,62,18,,48,2.1,,,,,,,20°S-5°S,4.698505390786484,,,,,,3,3,58,25
John McGinn,https://fbref.com/req/202302030/images/headshots/90f91999_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602300d.png,MF,CM,1.086,7620614,142085439,16.7465870050273,27.4186157454874,2,1,21.8,,,,,,,,,,16,,89,27,,66,2.4,,,,,,,20°S-5°S,4.794762614487826,,,,,,2,2,56,23
Lamare Bogarde,https://fbref.com/req/202302030/images/headshots/bca5c4a7_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602301d.png,MF,CM,0.354,508041,142085439,8.26053645889191,13.5246946109051,2,1,5.3,,,,,,,,,,6,,14,2,,10,0.1,,,,,,,5°S-5°N,3.533404891263523,,,,,,7,4,115,60
Youri Tielemans,https://fbref.com/req/202302030/images/headshots/56f7a928_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602302d.png,MF,CM,2.391,9525767,142085439,31.8754066262114,52.1885161288617,2,1,31.4,,,,,,,,,,25,,221,58,,114,5.6,,,,,,,5°N-20°N,8.984459988989675,,,,,,1,1,11,4
Emi Buendía,https://fbref.com/req/202302030/images/headshots/66b76d44_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602303d.png,MF,CAM,0.911,4762884,142085439,14.7178180903091,120,2,2,1.1,,,,,,,,,,5,,7,1,,3,0,,,,,,,5°S-5°N,10.73872694222017,,,,,,4,1,69,22
Amadou Onana,https://fbref.com/req/202302030/images/headshots/828657ff_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602304d.png,MF,CDM,3.479,8890716,142085439,13.4274284138684,59.6168643557347,2,3,14.1,,13,,23,88.7,,,,,,62,58,7,24,,,,,,,,,5°S-5°N,8.46320268349262,,,,,,6,2,82,24
Boubacar Kamara,https://fbref.com/req/202302030/images/headshots/cc77354e_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602305d.png,MF,CDM,3.512,9525767,142085439,13.6000146943368,60.3831356442653,2,3,14.3,,16,,15,89.2,,,,,,64,68,10,19,,,,,,,,,5°S-5°N,8.571982460749583,,,,,,5,1,77,23
Axel Disasi,https://fbref.com/req/202302030/images/headshots/ad82197c_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602306d.png,DF,CB,1.44,2748268,142085439,15.9873889930032,26.7252156232304,3,1,4.55,64.25,4,14.5,3.5,89.15,,,,,,,,,,,,,,,,,,40°S-60°S,2.614113634526479,,,,,,4,1,88,46
Diego Carlos,https://fbref.com/req/202302030/images/headshots/b4a014b1_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602307d.png,DF,CB,1.083,6350511,142085439,13.6021297691498,22.7379124367826,3,1,9.2,52.4,13,36,5,88.6,,,,,,,,,,,,,,,,,,20°S-25°S,5.979466420951577,,,,,,8,4,115,65
Ezri Konsa,https://fbref.com/req/202302030/images/headshots/0313a347_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602308d.png,DF,CB,1.421,4762884,142085439,15.8604424236665,26.5130062099461,3,1,27.6,56.3,17,93,21,92.7,,,,,,,,,,,,,,,,,,25°S-35°S,3.742556481241335,,,,,,6,2,92,49
Pau Torres,https://fbref.com/req/202302030/images/headshots/532e1e4f_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602309d.png,DF,CB,0.929,6350511,142085439,12.5731944176836,21.0178992975306,3,1,18.2,41.7,14,58,9,88.2,,,,,,,,,,,,,,,,,,35°S-40°S,6.223021799743199,,,,,,9,5,138,80
Tyrone Mings,https://fbref.com/req/202302030/images/headshots/8397a50c_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602310d.png,DF,CB,1.107,6350511,142085439,13.7624833304173,23.0059664325102,3,1,11.7,55.3,13,58,8,88.6,,,,,,,,,,,,,,,,,,35°S-40°S,6.811652706438287,,,,,,7,3,114,64
Ian Maatsen,https://fbref.com/req/202302030/images/headshots/cab9634e_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602311d.png,DF,LB,0.979,6350511,142085439,15.9084940201913,53.3271470869902,3,2,9.9,,,,,,47,26,25,15,,,,,,,,,,,,,,35°S-40°S,20.40541186489229,,,,,,5,2,90,20
Lucas Digne,https://fbref.com/req/202302030/images/headshots/1b84dbe1_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602312d.png,DF,LB,1.283,7620614,142085439,19.8897698417187,66.6728529130098,3,2,23.9,,,,,,136,21,60,14,,,,,,,,,,,,,,40°S-60°S,8.373415936734657,,,,,,2,1,52,14
Andrés García,0,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602313d.png,DF,RB,1.568,1030600,142085439,23.6222159244006,67.4615154151607,3,3,3.5,,,,,,18,26,9,13,,,,,,,,,,,,,,25°S-35°S,11.29372420072129,,,,,,1,1,34,15
Matty Cash,https://fbref.com/req/202302030/images/headshots/2389cdc2_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602314d.png,DF,RB,1.169,5080409,142085439,18.3967914086459,52.5384845848393,3,3,18.3,,,,,,27,43,46,33,,,,,,,,,,,,,,40°S-60°S,5.783662543651817,,,,,,3,2,62,20
Emiliano Martínez,https://fbref.com/req/202302030/images/headshots/7956236f_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602315d.png,GK,GK,2.666,9525767,142085439,15.8047605177082,109.904623093998,4,0,31,,,,,,,,,,,,,,,,,,,,,,,70°S-90°S,16.21305659025912,5,25.1,-1.4,137,65.9,2,2,18,18
Robin Olsen,https://fbref.com/req/202302030/images/headshots/e7ee38c3_2022.jpg,Aston Villa,https://cdn.ssref.net/req/202505011/tlogo/fb/8602316d.png,GK,GK,6.305,3175256,142085439,35.9647977247026,250.095376906002,4,0,2,,,,,,,,,,,,,,,,,,,,,,,60°S-70°S,30.3764860021204,1,34.4,0.2,10,55.6,1,1,5,5
Antoine Semenyo,https://fbref.com/req/202302030/images/headshots/efd2ec23_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba7cbea.png,FW,ST,1.378,3175256,72279435,30.2918972981502,57.6550735030477,1,1,31.4,,,,,,,,,,64,,,,,,,4,8,258,9.1,-1.1,,40°N-60°N,10.041841,,,,,,1,1,19,9
Daniel Jebbison,https://fbref.com/req/202302030/images/headshots/03edb878_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba8cbea.png,FW,ST,0.325,343533,72279435,6.4878914362456,12.3485120114736,1,1,0.8,,,,,,,,,,1,,,,,,,0,0,11,0.2,-0.2,,60°N-70°N,6.556253569,,,,,,7,4,124,48
Enes Ünal,https://fbref.com/req/202302030/images/headshots/f8eca1b6_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba9cbea.png,FW,ST,0.605,952577,72279435,12.8175416179486,24.3958408031553,1,1,3.8,,,,,,,,,,3,,,,,,,1,2,22,2.7,-0.7,,60°N-70°N,12.95259852,,,,,,6,3,93,36
Evanilson,0,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba10cbea.png,FW,ST,0.633,5397935,72279435,13.4505066361189,25.6005736823234,1,1,21.1,,,,,,,,,,14,,,,,,,0,9,86,11,-2,,35°N-40°N,12.6059322,,,,,,5,2,90,35
Dango Ouattara,https://fbref.com/req/202302030/images/headshots/2f9e4435_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba11cbea.png,FW,LW,0.977,2222679,72279435,21.2269340022112,38.641975308642,1,2,20.5,,,,,,,,,,32,,,,,,,4,7,184,8.2,-1.2,,20°N-35°N,8.37209302325582,,,,,,3,2,47,17
Justin Kluivert,https://fbref.com/req/202302030/images/headshots/4c3a6744_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba12cbea.png,FW,LW,1.271,5080409,72279435,27.8730666929994,50.7407407407407,1,2,22.5,,,,,,,,,,46,,,,,,,6,12,142,9.9,2.1,,20°N-35°N,10.9933873244669,,,,,,2,1,27,7
Luis Sinisterra,https://fbref.com/req/202302030/images/headshots/8e16dd48_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba13cbea.png,FW,LW,0.782,4127832,72279435,16.8187847685252,30.6172839506173,1,2,2.6,,,,,,,,,,6,,,,,,,1,1,38,1.2,-0.2,,40°N-60°N,6.68413565920492,,,,,,4,3,70,24
Alex Scott,https://fbref.com/req/202302030/images/headshots/69942fb3_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba14cbea.png,MF,CM,0.821,2540205,72279435,13.6744512198827,25.3909901306238,2,1,6.8,,,,,,,,,,6,,48,9,,25,0.8,,,,,,,5°S-5°N,5.849180990378347,,,,,,5,3,76,37
Lewis Cook,https://fbref.com/req/202302030/images/headshots/2afc7272_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba15cbea.png,MF,CM,2.021,3810307,72279435,27.5860094922358,51.2222453024088,2,1,30.1,,,,,,,,,,28,,152,47,,86,3.7,,,,,,,20°S-5°S,7.898228275204512,,,,,,2,1,16,5
Philip Billing,https://fbref.com/req/202302030/images/headshots/d328a254_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba16cbea.png,MF,CM,1.657,2857730,72279435,23.366170149622,43.3867645669674,2,1,2,,,,,,,,,,1,,15,9,,16,1,,,,,,,20°S-5°S,6.690034157021747,,,,,,4,2,38,13
Ryan Christie,https://fbref.com/req/202302030/images/headshots/26ce2263_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba17cbea.png,MF,CAM,1.897,4445358,72279435,26.1484818040927,120,2,2,23.5,,,,,,,,,,40,,137,41,,85,3,,,,,,,5°N-20°N,12.62111009593638,,,,,,3,1,24,10
Tyler Adams,https://fbref.com/req/202302030/images/headshots/2b09d998_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba18cbea.png,MF,CDM,6.601,3810307,72279435,29.7551365236372,120,2,3,17,,27,,29,83.1,,,,,,91,61,14,45,,,,,,,,,20°S-5°S,13.49761476304188,,,,,,1,1,14,7
Dean Huijsen,0,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba19cbea.png,DF,CB,2.527,1905153,72279435,23.2500690387418,47.2349156900325,3,1,22.8,59.8,33,164,49,84,,,,,,,,,,,,,,,,,,25°S-35°S,5.486271709571644,,,,,,2,1,35,11
James Hill,https://fbref.com/req/202302030/images/headshots/8f4541c2_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba20cbea.png,DF,CB,2.03,317526,72279435,19.9294140408282,40.4886622229665,3,1,5,53.8,5,31,9,64.9,,,,,,,,,,,,,,,,,,40°S-60°S,3.258678011465951,,,,,,3,2,51,20
Marcos Senesi,https://fbref.com/req/202302030/images/headshots/35141f4c_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba21cbea.png,DF,CB,1.425,3175256,72279435,15.8871680172111,32.276422087001,3,1,11.2,46,14,53,11,76.7,,,,,,,,,,,,,,,,,,40°S-60°S,2.597726404604297,,,,,,4,3,91,48
Milos Kerkez,https://fbref.com/req/202302030/images/headshots/0ad53bdc_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba22cbea.png,DF,LB,3.009,1905153,72279435,42.493987170522,120,3,2,32.2,,,,,,115,89,49,62,,,,,,,,,,,,,,40°S-60°S,17.8895900867951,,,,,,1,1,8,1
Adam Smith,https://fbref.com/req/202302030/images/headshots/20b104bc_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba23cbea.png,DF,RB,0.738,2540205,72279435,12.7522852274673,49.5286728556804,3,3,14.7,,,,,,28,12,20,15,,,,,,,,,,,,,,20°S-25°S,10.80072765217337,,,,,,5,1,134,32
Julian Araujo,https://fbref.com/req/202302030/images/headshots/8f4541c2_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba24cbea.png,DF,RB,0.423,1587628,72279435,8.62695008345051,33.5062603136556,3,3,4,,,,,,5,3,7,1,,,,,,,,,,,,,,20°S-25°S,7.306716926276671,,,,,,7,3,170,42
Max Aarons,https://fbref.com/req/202302030/images/headshots/774cf58b_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba25cbea.png,DF,RB,0.491,2222679,72279435,9.51749862247637,36.9650668306641,3,3,1,,,,,,2,1,2,0,,,,,,,,,,,,,,35°S-40°S,9.608281135779752,,,,,,6,2,164,39
Kepa Arrizabalaga,https://fbref.com/req/202302030/images/headshots/28d596a0_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba26cbea.png,GK,GK,2.061,4762884,72279435,12.4530643071472,94.3753144744434,4,0,26,,,,,,,,,,,,,,,,,,,,,,,60°S-70°S,10.51807204659287,7,35.1,1.7,114,75,3,3,29,29
Neto,https://fbref.com/req/202302030/images/headshots/a9dc785c_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba27cbea.png,GK,GK,3.835,3175256,72279435,22.2810131956352,168.856240944685,4,0,2,,,,,,,,,,,,,,,,,,,,,,,60°S-70°S,18.81892651339441,0,43.5,2.3,9,84.6,1,1,13,13
Mark Travers,https://fbref.com/req/202302030/images/headshots/fe558029_2022.jpg,Bournemouth,https://cdn.ssref.net/req/202505011/tlogo/fb/4ba28cbea.png,GK,GK,2.118,1270102,72279435,12.7688439501256,96.7684445808717,4,0,5,,,,,,,,,,,,,,,,,,,,,,,60°S-70°S,10.78478495787107,1,41.7,4.5,33,80,2,2,27,27
Keane Lewis-Potter,https://fbref.com/req/202302030/images/headshots/41f08ac8_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051869.png,FW,LW,0.85,2222679,54793585,18.3559855269388,48.0236569738788,1,2,30.2,,,,,,,,,,61,,,,,,,3,1,143,2.6,-1.6,,20°N-35°N,7.23976521286874,,,,,,3,2,62,21
Yoane Wissa,https://fbref.com/req/202302030/images/headshots/2500cef9_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051870.png,FW,LW,1.255,1587628,54793585,27.5113723969021,71.9763430261212,1,2,27.4,,,,,,,,,,20,,,,,,,3,16,131,14.9,1.1,,20°N-35°N,10.8507318522921,,,,,,2,1,31,9
Bryan Mbeumo,https://fbref.com/req/202302030/images/headshots/6afaebf2_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051871.png,FW,RW,1.949,2857730,54793585,43.1998624901231,86.732223903177,1,3,32.9,,,,,,,,,,61,,,,,,,6,18,300,10.6,7.4,,20°N-35°N,21.52229000469262,,,,,,1,1,4,3
Kevin Schade,https://fbref.com/req/202302030/images/headshots/52afb588_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051872.png,FW,RW,0.771,635051,54793585,16.5701199399583,33.267776096823,1,3,21.5,,,,,,,,,,26,,,,,,,2,7,139,6.2,0.8,,35°N-40°N,22.64675592173025,,,,,,4,2,72,17
Mathias Jensen,https://fbref.com/req/202302030/images/headshots/0f134faf_2022.jpg,Brentford,https://cdn.ssref.net/req/202505011/tlogo/fb/cd051873.png,MF,CM,1.011,3175256,54793585,15.8771146130053,46.3253282034579,2,1,8.6,,,,,,,,,,8,,55,15,,37,1.3,,,,,,,5°N-20°N,4.475152353471438,,,,,,3,1,62,28
