Player,Picture,Squad,Squad_picture,Pos,DPos,contribution,Annual Wages,Squad Annual Wages,Con_color,Con_longitude,Pos_Order,DPos_Order,90s,Aerials Won %,Blocks Contribution,Clearance Contribution,Interception Contribution,Pass Completion %,Crosses Completed,Progressive Carries,Tackles Contribution,Touches in Attacking Third,Carries into Final Third,Ball Recoveries,Progressive Passes,Key Passes,Tackles Won,Shot-Creating Actions,xA,Assists,Goals,Progressive Passes Received,xG,xG-G,all_con%,all_latitude,all_longitude,Clean Sheets Contribution,Launch %,PSxG-GA,Pass Completion Contribution,Save%,posrank,dposrank,allposrank,alldposrank
Mikey Moore,0,Tottenham,https://cdn.ssref.net/req/202505011/tlogo/fb/361ca569.png,FW,LW,0.431,343533,138478333,8.88411614789031,20.09373668513,1,2,2.1,,,,,,,,,,3.0,,,,,,,1.0,0.0,30.0,0.2,-0.2,,,,,,,,,9,3,117,37
Son Heung-min,https://fbref.com/req/202302030/images/headshots/92e7e919_2022.jpg,Tottenham,https://cdn.ssref.net/req/202505011/tlogo/fb/361ca570.png,FW,LW,1.122,12065972,138478333,24.5047885605931,55.4239454622923,1,2,22.3,,,,,,,,,,45.0,,,,,,,9.0,7.0,259.0,7.0,0.0,,,,,,,,,1,1,36,12
Timo Werner,https://fbref.com/req/202302030/images/headshots/49fe9070_2022.jpg,Tottenham,https://cdn.ssref.net/req/202505011/tlogo/fb/361ca571.png,FW,LW,0.655,10478344,138478333,13.9478362932527,31.5466553046442,1,2,5.7,,,,,,,,,,24.0,,,,,,,3.0,0.0,89.0,1.0,-1.0,,,,,,,,,7,2,84,28
Wilson Odobert,https://fbref.com/req/202302030/images/headshots/35516eac_2022.jpg,Tottenham,https://cdn.ssref.net/req/202505011/tlogo/fb/361ca572.png,FW,LW,0.291,1587628,138478333,5.7192910570388,12.9356625479335,1,2,5.0,,,,,,,,,,17.0,,,,,,,0.0,0.0,40.0,0.7,-0.7,,,,,,,,,10,4,129,44
Brennan Johnson,https://fbref.com/req/202302030/images/headshots/0cd31129_2022.jpg,Tottenham,https://cdn.ssref.net/req/202505011/tlogo/fb/361ca573.png,FW,RW,0.894,4445358,138478333,19.3506448412064,59.6169471851422,1,3,21.9,,,,,,,,,,20.0,,,,,,,3.0,11.0,186.0,9.8,1.2,,,,,,,,,4,2,55,14
Dejan Kulusevski,https://fbref.com/req/202302030/images/headshots/df3cda47_2022.jpg,Tottenham,https://cdn.ssref.net/req/202505011/tlogo/fb/361ca574.png,FW,RW,0.905,6985563,138478333,19.5993096697733,60.3830528148578,1,3,24.1,,,,,,,,,,66.0,,,,,,,4.0,7.0,201.0,4.1,2.9,,,,,,,,,3,1,53,13
Archie Gray,https://fbref.com/req/202302030/images/headshots/f58515f5_2022.jpg,Tottenham,https://cdn.ssref.net/req/202505011/tlogo/fb/361ca575.png,MF,CM,0.192,4762884,138478333,6.38247609212423,16.6614187749366,2,1,15.0,,,,,,,,,,5.0,,31.0,2.0,,5.0,0.2,,,,,,,,,,,,,,6,4,121,62
Lucas Bergvall,0,Tottenham,https://cdn.ssref.net/req/202505011/tlogo/fb/361ca576.png,MF,CM,0.692,952577,138478333,12.1789587056047,31.7931047931594,2,1,12.4,,,,,,,,,,21.0,,48.0,11.0,,21.0,0.8,,,,,,,,,,,,,,5,3,95,47
Pape Matar Sarr,https://fbref.com/req/202302030/images/headshots/feb5d972_2022.jpg,Tottenham,https://cdn.ssref.net/req/202505011/tlogo/fb/361ca577.png,MF,CM,0.833,4445358,138478333,13.8135668026062,36.0602402502982,2,1,16.8,,,,,,,,,,28.0,,75.0,14.0,,38.0,0.6,,,,,,,,,,,,,,3,1,74,35
Rodrigo Bentancur,https://fbref.com/req/202302030/images/headshots/3b8674e6_2022.jpg,Tottenham,https://cdn.ssref.net/req/202505011/tlogo/fb/361ca578.png,MF,CM,0.814,4762884,138478333,13.5933004632939,35.4852361816057,2,1,15.9,,,,,,,,,,22.0,,89.0,9.0,,41.0,0.9,,,,,,,,,,,,,,4,2,78,38
James Maddison,https://fbref.com/req/202302030/images/headshots/ee38d9c5_2022.jpg,Tottenham,https://cdn.ssref.net/req/202505011/tlogo/fb/361ca579.png,MF,CAM,2.23,10795869,138478333,30.0089392246707,120.0,2,2,19.6,,,,,,,,,,39.0,,160.0,39.0,,92.0,5.8,,,,,,,,,,,,,,2,1,13,4
Yves Bissouma,https://fbref.com/req/202302030/images/headshots/6c203af0_2022.jpg,Tottenham,https://cdn.ssref.net/req/202505011/tlogo/fb/361ca580.png,MF,CDM,7.162,3492781,138478333,32.6891032916001,120.0,2,3,13.4,,7.0,,14.0,89.4,,,,,,71.0,71.0,6.0,28.0,,,,,,,,,,,,,,,,1,1,10,5
Cristian Romero,https://fbref.com/req/202302030/images/headshots/a3d94a58_2022.jpg,Tottenham,https://cdn.ssref.net/req/202505011/tlogo/fb/361ca581.png,DF,CB,1.604,10478344,138478333,17.0831383283309,30.0823587290816,3,1,15.2,60.6,18.0,55.0,21.0,89.1,,,,,,,,,,,,,,,,,,,,,,,,,3,2,71,33
Kevin Danso,https://fbref.com/req/202302030/images/headshots/6e33125f_2022.jpg,Tottenham,https://cdn.ssref.net/req/202505011/tlogo/fb/361ca582.png,DF,CB,1.963,1717667,138478333,19.4817603489566,34.3061849776974,3,1,3.9,53.8,4.0,22.0,2.0,90.9,,,,,,,,,,,,,,,,,,,,,,,,,2,1,55,22
Micky van de Ven,https://fbref.com/req/202302030/images/headshots/8fe2a392_2022.jpg,Tottenham,https://cdn.ssref.net/req/202505011/tlogo/fb/361ca583.png,DF,CB,1.267,3175256,138478333,14.8315070722003,26.1173742004368,3,1,10.1,52.9,9.0,34.0,9.0,90.9,,,,,,,,,,,,,,,,,,,,,,,,,6,4,99,54
Radu Drăgușin,https://fbref.com/req/202302030/images/headshots/620922ed_2022.jpg,Tottenham,https://cdn.ssref.net/req/202505011/tlogo/fb/361ca584.png,DF,CB,1.554,5397935,138478333,16.7490684090237,29.4940820927842,3,1,13.9,60.0,22.0,49.0,15.0,85.2,,,,,,,,,,,,,,,,,,,,,,,,,4,3,77,38
Ben Davies,https://fbref.com/req/202302030/images/headshots/44781702_2022.jpg,Tottenham,https://cdn.ssref.net/req/202505011/tlogo/fb/361ca585.png,DF,LB,0.177,5080409,138478333,5.40525978050403,18.4860773350503,3,2,10.0,,,,,,2.0,7.0,10.0,5.0,,,,,,,,,,,,,,,,,,,,,9,3,177,37
Destiny Udogie,https://fbref.com/req/202302030/images/headshots/7cd520e8_2022.jpg,Tottenham,https://cdn.ssref.net/req/202505011/tlogo/fb/361ca586.png,DF,LB,1.013,4762884,138478333,16.3537682897043,55.9301564771001,3,2,19.4,,,,,,19.0,51.0,71.0,38.0,,,,,,,,,,,,,,,,,,,,,5,1,84,19
Sergio Reguilón,https://fbref.com/req/202302030/images/headshots/3353737a_2022.jpg,Tottenham,https://cdn.ssref.net/req/202505011/tlogo/fb/361ca587.png,DF,LB,0.782,3365771,138478333,13.3285225174253,45.5837661878495,3,2,1.4,,,,,,10.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,8,2,119,22
Djed Spence,https://fbref.com/req/202302030/images/headshots/9bc9a519_2022.jpg,Tottenham,https://cdn.ssref.net/req/202505011/tlogo/fb/361ca588.png,DF,RB,0.869,3175256,138478333,14.4679007952966,44.3598559208059,3,3,14.8,,,,,,19.0,45.0,38.0,38.0,,,,,,,,,,,,,,,,,,,,,7,2,103,27
Pedro Porro,https://fbref.com/req/202302030/images/headshots/27d0a506_2022.jpg,Tottenham,https://cdn.ssref.net/req/202505011/tlogo/fb/361ca589.png,DF,RB,1.648,5397935,138478333,24.6699200879604,75.6401440791941,3,3,26.4,,,,,,168.0,58.0,61.0,37.0,,,,,,,,,,,,,,,,,,,,,1,1,30,14
Brandon Austin,https://fbref.com/req/202302030/images/headshots/5e253986_2022.jpg,Tottenham,https://cdn.ssref.net/req/202505011/tlogo/fb/361ca590.png,GK,GK,6.925,952577,138478333,39.3995938413106,199.37599001338,4,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,38.5,0.2,3.0,50.0,1,1,4,4
Fraser Forster,https://fbref.com/req/202302030/images/headshots/c3e39f12_2022.jpg,Tottenham,https://cdn.ssref.net/req/202505011/tlogo/fb/361ca591.png,GK,GK,1.454,4762884,138478333,9.09028810911321,46.0000983401257,4,0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,21.3,1.5,11.0,69.0,3,3,39,39
Antonín Kinský,0,Tottenham,https://cdn.ssref.net/req/202505011/tlogo/fb/361ca592.png,GK,GK,2.382,1374134,138478333,14.2314022965523,72.015968834145,4,0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,23.8,-0.5,12.0,56.3,2,2,21,21
Guglielmo Vicario,https://fbref.com/req/202302030/images/headshots/77d6fd4d_2022.jpg,Tottenham,https://cdn.ssref.net/req/202505011/tlogo/fb/361ca593.png,GK,GK,1.333,4762884,138478333,8.41994886700101,42.6079428123495,4,0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,8.2,4.7,18.0,69.9,4,4,41,41
Luis Guilherme,0,West Ham,https://cdn.ssref.net/req/202505011/tlogo/fb/7c21e445.png,FW,CAM,0.837,1587628,119206107,13.859938663514,27.7247546792918,1,0,1.5,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,6,3,85,23
Danny Ings,https://fbref.com/req/202302030/images/headshots/07802f7f_2022.jpg,West Ham,https://cdn.ssref.net/req/202505011/tlogo/fb/7c21e446.png,FW,ST,1.473,7938139,119206107,32.439457181228,47.7405045744386,1,1,3.2,,,,,,,,,,0.0,,,,,,,2.0,1.0,29.0,2.3,-1.3,,,,,,,,,2,1,16,8
Evan Ferguson,https://fbref.com/req/202302030/images/headshots/4596da74_2022.jpg,West Ham,https://cdn.ssref.net/req/202505011/tlogo/fb/7c21e447.png,FW,ST,0.461,2061201,119206107,9.56229295307278,14.072636540061,1,1,2.15,,,,,,,,,,1.0,,,,,,,0.0,0.5,7.5,0.55,-0.05,,,,,,,,,7,4,112,44
Michail Antonio,https://fbref.com/req/202302030/images/headshots/ac05f970_2022.jpg,West Ham,https://cdn.ssref.net/req/202505011/tlogo/fb/7c21e448.png,FW,ST,0.781,5397935,119206107,16.7961788750191,24.7186027169393,1,1,9.3,,,,,,,,,,13.0,,,,,,,1.0,1.0,59.0,2.2,-1.2,,,,,,,,,5,3,71,26
Niclas Füllkrug,https://fbref.com/req/202302030/images/headshots/4f16405e_2022.jpg,West Ham,https://cdn.ssref.net/req/202505011/tlogo/fb/7c21e449.png,FW,ST,1.044,5715460,119206107,22.7415288671187,33.4682561685611,1,1,6.0,,,,,,,,,,3.0,,,,,,,2.0,3.0,21.0,1.9,1.1,,,,,,,,,3,2,41,15
Crysencio Summerville,https://fbref.com/req/202302030/images/headshots/df04eb4b_2022.jpg,West Ham,https://cdn.ssref.net/req/202505011/tlogo/fb/7c21e450.png,FW,LW,0.846,1905153,119206107,18.2655619529144,120.0,1,2,8.7,,,,,,,,,,15.0,,,,,,,1.0,1.0,71.0,1.6,-0.6,,,,,,,,,4,1,63,22
Jarrod Bowen,https://fbref.com/req/202302030/images/headshots/79c84d1c_2022.jpg,West Ham,https://cdn.ssref.net/req/202505011/tlogo/fb/7c21e451.png,FW,RW,2.371,9525767,119206107,52.7395495496898,120.0,1,3,28.2,,,,,,,,,,41.0,,,,,,,5.0,9.0,176.0,7.4,1.6,,,,,,,,,1,1,2,1
Andy Irving,https://fbref.com/req/202302030/images/headshots/b1be9fc0_2022.jpg,West Ham,https://cdn.ssref.net/req/202505011/tlogo/fb/7c21e452.png,MF,CM,0.461,317526,119206107,9.50098373817673,31.9652660277239,2,1,1.8,,,,,,,,,,1.0,,9.0,1.0,,5.0,0.1,,,,,,,,,,,,,,5,3,110,58
Carlos Soler,https://fbref.com/req/202302030/images/headshots/fed17f5a_2022.jpg,West Ham,https://cdn.ssref.net/req/202505011/tlogo/fb/7c21e453.png,MF,CM,0.813,5080409,119206107,13.581707498067,45.6945201939433,2,1,15.0,,,,,,,,,,16.0,,52.0,14.0,,46.0,1.3,,,,,,,,,,,,,,3,1,79,39
James Ward-Prowse,https://fbref.com/req/202302030/images/headshots/3515d404_2022.jpg,West Ham,https://cdn.ssref.net/req/202505011/tlogo/fb/7c21e454.png,MF,CM,0.727,7901269,119206107,12.5847124885483,42.3402137783329,2,1,6.4,,,,,,,,,,7.5,,29.5,8.0,,16.0,0.85,,,,,,,,,,,,,,4,2,92,45
Lucas Paquetá,https://fbref.com/req/202302030/images/headshots/9b6f7fd5_2022.jpg,West Ham,https://cdn.ssref.net/req/202505011/tlogo/fb/7c21e455.png,MF,CAM,1.665,9525767,119206107,23.4589138714377,46.9260830021124,2,2,24.1,,,,,,,,,,30.0,,129.0,34.0,,75.0,3.2,,,,,,,,,,,,,,1,1,37,14
Mohammed Kudus,https://fbref.com/req/202302030/images/headshots/b62878a5_2022.jpg,West Ham,https://cdn.ssref.net/req/202505011/tlogo/fb/7c21e456.png,MF,CAM,1.597,5715460,119206107,22.6705922360044,45.3491623185958,2,2,24.9,,,,,,,,,,55.0,,71.0,27.0,,94.0,2.4,,,,,,,,,,,,,,2,2,39,15
Edson Álvarez,https://fbref.com/req/202302030/images/headshots/8b3ab7ad_2022.jpg,West Ham,https://cdn.ssref.net/req/202505011/tlogo/fb/7c21e457.png,MF,CDM,2.5,6350511,119206107,8.30736875997223,46.7037072878772,2,3,18.1,,21.0,,16.0,85.7,,,,,,78.0,75.0,11.0,23.0,,,,,,,,,,,,,,,,6,1,114,31
Guido Rodríguez,https://fbref.com/req/202302030/images/headshots/34e393f2_2022.jpg,West Ham,https://cdn.ssref.net/req/202505011/tlogo/fb/7c21e458.png,MF,CDM,1.94,4762884,119206107,5.3786318792962,30.2384613176525,2,3,11.3,,21.0,,12.0,84.1,,,,,,46.0,31.0,3.0,16.0,,,,,,,,,,,,,,,,8,3,125,37
Tomáš Souček,https://fbref.com/req/202302030/images/headshots/6613c819_2022.jpg,West Ham,https://cdn.ssref.net/req/202505011/tlogo/fb/7c21e459.png,MF,CDM,2.376,5715460,119206107,7.65886273639396,43.0578313944703,2,3,24.0,,33.0,,15.0,73.4,,,,,,50.0,66.0,14.0,18.0,,,,,,,,,,,,,,,,7,2,118,33
Jean-Clair Todibo,https://fbref.com/req/202302030/images/headshots/88f130ed_2022.jpg,West Ham,https://cdn.ssref.net/req/202505011/tlogo/fb/7c21e460.png,DF,CB,1.18,1270102,119206107,14.2502254126058,33.397240376101,3,1,15.5,50.0,21.0,65.0,20.0,87.6,,,,,,,,,,,,,,,,,,,,,,,,,5,3,107,58
Konstantinos Mavropanos,https://fbref.com/req/202302030/images/headshots/00963611_2022.jpg,West Ham,https://cdn.ssref.net/req/202505011/tlogo/fb/7c21e461.png,DF,CB,1.499,3175256,119206107,16.3815914977857,38.3923715698333,3,1,20.6,70.5,21.0,108.0,38.0,85.6,,,,,,,,,,,,,,,,,,,,,,,,,4,2,83,43
Max Kilman,https://fbref.com/req/202302030/images/headshots/d0f72bf1_2022.jpg,West Ham,https://cdn.ssref.net/req/202505011/tlogo/fb/7c21e462.png,DF,CB,2.126,6350511,119206107,20.5708282858981,48.2103880540658,3,1,32.2,67.3,54.0,179.0,36.0,86.9,,,,,,,,,,,,,,,,,,,,,,,,,2,1,45,16
Aaron Cresswell,https://fbref.com/req/202302030/images/headshots/4f974391_2022.jpg,West Ham,https://cdn.ssref.net/req/202505011/tlogo/fb/7c21e463.png,DF,LB,0.538,3175256,119206107,10.1330248185678,42.5816851861739,3,2,6.5,,,,,,27.0,4.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,6,2,163,30
Emerson Palmieri,https://fbref.com/req/202302030/images/headshots/e0bc6fdc_2022.jpg,West Ham,https://cdn.ssref.net/req/202505011/tlogo/fb/7c21e464.png,DF,LB,1.171,6032986,119206107,18.4229840127349,77.4183148138261,3,2,21.4,,,,,,61.0,42.0,55.0,22.0,,,,,,,,,,,,,,,,,,,,,3,1,61,16
Aaron Wan-Bissaka,https://fbref.com/req/202302030/images/headshots/9e525177_2022.jpg,West Ham,https://cdn.ssref.net/req/202505011/tlogo/fb/7c21e465.png,DF,RB,1.95,5715460,119206107,28.6250033053988,90.6170727124019,3,3,30.0,,,,,,61.0,93.0,61.0,54.0,,,,,,,,,,,,,,,,,,,,,1,1,17,5
Vladimír Coufal,https://fbref.com/req/202302030/images/headshots/fdf3cb77_2022.jpg,West Ham,https://cdn.ssref.net/req/202505011/tlogo/fb/7c21e466.png,DF,RB,0.473,2222679,119206107,9.28176518567541,29.3829272875981,3,3,9.6,,,,,,19.0,14.0,17.0,5.0,,,,,,,,,,,,,,,,,,,,,7,2,167,40
Alphonse Areola,https://fbref.com/req/202302030/images/headshots/2f965a72_2022.jpg,West Ham,https://cdn.ssref.net/req/202505011/tlogo/fb/7c21e467.png,GK,GK,2.017,7620614,119206107,12.2093045827427,182.736257798579,4,0,21.1,,,,,,,,,,,,,,,,,,,,,,,,,4.0,33.6,-3.9,117.0,62.8,1,1,30,30
Łukasz Fabiański,https://fbref.com/req/202302030/images/headshots/9328b835_2022.jpg,West Ham,https://cdn.ssref.net/req/202505011/tlogo/fb/7c21e468.png,GK,GK,1.951,4127832,119206107,11.8436649961361,177.263742201421,4,0,11.9,,,,,,,,,,,,,,,,,,,,,,,,,2.0,41.5,2.3,69.0,74.6,2,2,31,31
Jørgen Strand Larsen,https://fbref.com/req/202302030/images/headshots/f553b2b3_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e1.png,FW,ST,1.141,952577,70321297,24.9343005372087,46.986155484558,1,1,25.7,,,,,,,,,,12.0,,,,,,,2.0,12.0,96.0,9.2,2.8,,,,,,,,,2,2,35,14
Matheus Cunha,https://fbref.com/req/202302030/images/headshots/dc62b55d_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e2.png,FW,ST,1.752,3810307,70321297,38.7465014694249,73.013844515442,1,1,24.0,,,,,,,,,,75.0,,,,,,,4.0,14.0,138.0,7.3,6.7,,,,,,,,,1,1,7,2
Gonçalo Guedes,https://fbref.com/req/202302030/images/headshots/e6bc67d7_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e3.png,FW,LW,0.998,5715460,70321297,21.7016577658389,92.0127795527157,1,2,8.6,,,,,,,,,,19.0,,,,,,,4.0,2.0,58.0,2.2,-0.2,,,,,,,,,3,1,45,15
Hwang Hee-chan,https://fbref.com/req/202302030/images/headshots/169fd162_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e4.png,FW,LW,0.33,4445358,70321297,6.60092090377601,27.9872204472844,1,2,7.2,,,,,,,,,,5.0,,,,,,,0.0,2.0,40.0,0.8,1.2,,,,,,,,,6,2,122,40
Carlos Forbs,0,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e5.png,FW,RW,0.327,1270102,70321297,6.53310322325776,23.3535353535353,1,3,2.6,,,,,,,,,,3.0,,,,,,,0.0,0.0,28.0,0.1,-0.1,,,,,,,,,7,3,123,29
Pablo Sarabia,https://fbref.com/req/202302030/images/headshots/9744ff80_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e6.png,FW,RW,0.821,5715460,70321297,17.7004146152624,63.2727272727273,1,3,7.3,,,,,,,,,,13.0,,,,,,,2.0,2.0,49.0,2.7,-0.7,,,,,,,,,4,1,65,16
Rodrigo Gomes,0,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e7.png,FW,RW,0.451,1587628,70321297,9.33623401801196,33.3737373737374,1,3,6.8,,,,,,,,,,15.0,,,,,,,0.0,1.0,60.0,0.4,0.6,,,,,,,,,5,2,114,27
André,https://fbref.com/req/202302030/images/headshots/ec604e2c_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e8.png,MF,CM,1.464,2222679,70321297,21.1287278608186,33.7527412782386,2,1,22.2,,,,,,,,,,14.0,,86.0,12.0,,41.0,0.5,,,,,,,,,,,,,,2,2,43,14
Jean-Ricner Bellegarde,https://fbref.com/req/202302030/images/headshots/10f0fdd3_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e9.png,MF,CM,2.566,2222679,70321297,33.9041755409295,54.1612761933999,2,1,16.4,,,,,,,,,,34.0,,35.0,26.0,,53.0,2.5,,,,,,,,,,,,,,1,1,8,2
Tommy Doyle,https://fbref.com/req/202302030/images/headshots/5526deb1_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e10.png,MF,CM,1.374,635051,70321297,20.0853609903921,32.0859825283615,2,1,5.4,,,,,,,,,,3.0,,40.0,7.0,,17.0,0.3,,,,,,,,,,,,,,3,3,48,18
João Gomes,https://fbref.com/req/202302030/images/headshots/8b57ad2c_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e11.png,MF,CDM,3.784,1905153,70321297,15.0225440363794,76.9348305949093,2,3,27.9,,37.0,,25.0,85.2,,,,,,163.0,141.0,20.0,55.0,,,,,,,,,,,,,,,,4,1,68,21
Mario Lemina,https://fbref.com/req/202302030/images/headshots/2b471f99_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e12.png,MF,CDM,2.131,2857730,70321297,6.3775403510982,32.6612446823748,2,3,15.2,,12.0,,27.0,80.4,,,,,,73.0,48.0,10.0,31.0,,,,,,,,,,,,,,,,5,2,122,36
Marshall Munetsi,https://fbref.com/req/202302030/images/headshots/2acf0cd7_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e13.png,MF,CDM,1.3,3435334,70321297,2.03150401566645,10.4039247227159,2,3,6.8,,7.0,,4.0,72.3,,,,,,20.0,6.0,4.0,8.0,,,,,,,,,,,,,,,,6,3,127,39
Craig Dawson,https://fbref.com/req/202302030/images/headshots/3e9e06cb_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e14.png,DF,CB,0.931,2857730,70321297,12.5865572144559,11.640200742289,3,1,10.8,65.6,16.0,52.0,9.0,86.6,,,,,,,,,,,,,,,,,,,,,,,,,9,6,136,78
Emmanuel Agbadou,https://fbref.com/req/202302030/images/headshots/75f1ed80_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e15.png,DF,CB,0.965,3091801,70321297,12.8137247595848,11.8502880427619,3,1,9.7,58.1,13.0,62.0,9.0,83.2,,,,,,,,,,,,,,,,,,,,,,,,,8,5,132,76
Nasser Djiga,https://fbref.com/req/202302030/images/headshots/1a7a4d84_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e16.png,DF,CB,18.452,1030600,70321297,61.0772953535566,56.4850233942393,3,1,0.2,50.0,0.0,3.0,2.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,4
Santiago Bueno,https://fbref.com/req/202302030/images/headshots/edc98fac_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e17.png,DF,CB,0.981,1905153,70321297,12.9206271337631,11.9491526547492,3,1,17.6,52.3,32.0,61.0,14.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,7,4,129,73
Toti Gomes,https://fbref.com/req/202302030/images/headshots/f0caab96_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e18.png,DF,CB,1.204,1587628,70321297,14.4105789738732,13.3270781843218,3,1,23.0,69.5,24.0,123.0,21.0,84.6,,,,,,,,,,,,,,,,,,,,,,,,,6,3,105,57
Yerson Mosquera,https://fbref.com/req/202302030/images/headshots/1e159d70_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e19.png,DF,CB,1.434,508041,70321297,15.9473006026864,14.7482569816388,3,1,4.9,64.7,13.0,14.0,10.0,85.4,,,,,,,,,,,,,,,,,,,,,,,,,5,2,89,47
Rayan Aït-Nouri,https://fbref.com/req/202302030/images/headshots/9b398aea_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e20.png,DF,LB,1.772,635051,70321297,26.2938615414782,120.0,3,2,29.1,,,,,,72.0,69.0,79.0,51.0,,,,,,,,,,,,,,,,,,,,,2,1,26,8
Matt Doherty,https://fbref.com/req/202302030/images/headshots/d557d734_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e21.png,DF,RB,0.629,3175256,70321297,11.3247883046171,27.3996463065677,3,3,20.1,,,,,,18.0,29.0,35.0,19.0,,,,,,,,,,,,,,,,,,,,,10,3,154,37
Nélson Semedo,https://fbref.com/req/202302030/images/headshots/d04b94db_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e22.png,DF,RB,1.287,5080409,70321297,19.9421550498967,48.2488484782654,3,3,26.8,,,,,,53.0,60.0,54.0,35.0,,,,,,,,,,,,,,,,,,,,,3,1,50,18
Pedro Lima,https://fbref.com/req/202302030/images/headshots/b2f4cad5_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e23.png,DF,RB,1.164,952577,70321297,18.3313098984234,44.3515052151669,3,3,0.8,,,,,,5.0,4.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,4,2,64,22
Sam Johnstone,https://fbref.com/req/202302030/images/headshots/9e5708be_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e24.png,GK,GK,2.223,2540205,70321297,13.3505432924544,174.041763229634,4,0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,45.6,-3.0,52.0,61.5,2,2,25,25
José Sá,https://fbref.com/req/202302030/images/headshots/903b6e8b_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e25.png,GK,GK,2.388,2540205,70321297,14.2646422589711,185.958236770366,4,0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,6.0,40.8,-3.9,80.0,61.5,1,1,20,20
